Name,Drink_Name,Rating
Blake Sanderson,Vanilla Bow,5
Jacob Bower,Vanilla Bow,5
Luke Parsons,Vanilla Bow,5
Keith Hamilton,Vanilla Bow,4
Frank Baker,Vanilla Bow,5
Christopher Anderson,Vanilla Bow,5
Harry Cameron,Vanilla Bow,5
David Hemmings,Vanilla Bow,5
Owen Davies,Vanilla Bow,4
Harry Short,Vanilla Bow,5
Piers Ince,Vanilla Bow,4
Joshua Vaughan,Vanilla Bow,5
Andrew Simpson,Vanilla Bow,5
Trevor Parr,Vanilla Bow,5
Charles Terry,Vanilla Bow,4
Dan Murray,Vanilla Bow,5
Dylan Russell,Vanilla Bow,4
Richard Bond,Vanilla Bow,4
Gordon MacDonald,Vanilla Bow,4
Ian Mills,Vanilla Bow,4
Brandon Paterson,Vanilla Bow,5
Boris Manning,Vanilla Bow,4
Adrian Churchill,Vanilla Bow,5
Jonathan Churchill,Vanilla Bow,5
Jason Hudson,Vanilla Bow,5
Thomas Sanderson,Vanilla Bow,4
Gordon Greene,Vanilla Bow,4
Christopher Graham,Vanilla Bow,5
Stephen MacDonald,Vanilla Bow,5
Keith North,Vanilla Bow,5
Jonathan Jackson,Vanilla Bow,5
Nicholas Black,Vanilla Bow,5
Christian Welch,Vanilla Bow,5
Colin Chapman,Vanilla Bow,5
Alexander Johnston,Vanilla Bow,5
Evan Reid,Legendary Ochre Bow,5
Ryan Gray,Legendary Ochre Bow,5
Joshua Martin,Legendary Ochre Bow,5
Adam Hart,Legendary Ochre Bow,4
Stephen Jackson,Legendary Ochre Bow,4
Joshua Metcalfe,Legendary Ochre Bow,4
Owen Hodges,Legendary Ochre Bow,5
Trevor Buckland,Legendary Ochre Bow,4
Warren Duncan,Legendary Ochre Bow,4
Brian Forsyth,Legendary Ochre Bow,4
Peter Alsop,Legendary Ochre Bow,4
Thomas Parsons,Legendary Ochre Bow,4
Eric Ross,Legendary Ochre Bow,5
Christian Parsons,Legendary Ochre Bow,4
Brian Lambert,Legendary Ochre Bow,5
Blake Sanderson,Legendary Ochre Bow,4
Jacob Bower,Legendary Ochre Bow,4
Luke Parsons,Legendary Ochre Bow,5
Keith Hamilton,Legendary Ochre Bow,4
Frank Baker,Legendary Ochre Bow,4
Christopher Anderson,Legendary Ochre Bow,5
Harry Cameron,Legendary Ochre Bow,5
David Hemmings,Legendary Ochre Bow,5
Owen Davies,Legendary Ochre Bow,4
Harry Short,Legendary Ochre Bow,5
Piers Ince,Legendary Ochre Bow,5
Joshua Vaughan,Legendary Ochre Bow,5
Andrew Simpson,Legendary Ochre Bow,5
Trevor Parr,Legendary Ochre Bow,5
Charles Terry,Legendary Ochre Bow,5
Dan Murray,Legendary Ochre Bow,5
Dylan Russell,Legendary Ochre Bow,5
Richard Bond,Legendary Ochre Bow,5
Gordon MacDonald,Legendary Ochre Bow,5
Ian Mills,Legendary Ochre Bow,5
Brandon Paterson,Legendary Ochre Bow,5
Boris Manning,Legendary Ochre Bow,5
Adrian Churchill,Legendary Ochre Bow,5
Jonathan Churchill,Legendary Ochre Bow,5
Jason Hudson,Legendary Ochre Bow,5
Thomas Sanderson,Legendary Ochre Bow,5
Gordon Greene,Legendary Ochre Bow,5
Christopher Graham,Legendary Ochre Bow,5
Stephen MacDonald,Legendary Ochre Bow,5
Keith North,Legendary Ochre Bow,5
Jonathan Jackson,Legendary Ochre Bow,5
Nicholas Black,Legendary Ochre Bow,5
Christian Welch,Legendary Ochre Bow,5
Colin Chapman,Legendary Ochre Bow,5
Alexander Johnston,Legendary Ochre Bow,5
Evan Reid,Kiwi Halbierd,4
Ryan Gray,Kiwi Halbierd,4
Joshua Martin,Kiwi Halbierd,4
Adam Hart,Kiwi Halbierd,5
Stephen Jackson,Kiwi Halbierd,5
Joshua Metcalfe,Kiwi Halbierd,4
Owen Hodges,Kiwi Halbierd,4
Trevor Buckland,Kiwi Halbierd,5
Warren Duncan,Kiwi Halbierd,5
Brian Forsyth,Kiwi Halbierd,4
Peter Alsop,Kiwi Halbierd,4
Thomas Parsons,Kiwi Halbierd,5
Eric Ross,Kiwi Halbierd,5
Christian Parsons,Kiwi Halbierd,5
Brian Lambert,Kiwi Halbierd,5
Blake Sanderson,Kiwi Halbierd,5
Jacob Bower,Kiwi Halbierd,4
Luke Parsons,Kiwi Halbierd,5
Keith Hamilton,Kiwi Halbierd,5
Frank Baker,Kiwi Halbierd,5
Christopher Anderson,Kiwi Halbierd,4
Harry Cameron,Kiwi Halbierd,4
David Hemmings,Kiwi Halbierd,5
Owen Davies,Kiwi Halbierd,5
Harry Short,Kiwi Halbierd,5
Piers Ince,Kiwi Halbierd,4
Joshua Vaughan,Kiwi Halbierd,4
Andrew Simpson,Kiwi Halbierd,4
Trevor Parr,Kiwi Halbierd,4
Charles Terry,Kiwi Halbierd,4
Dan Murray,Kiwi Halbierd,5
Dylan Russell,Kiwi Halbierd,4
Richard Bond,Kiwi Halbierd,5
Gordon MacDonald,Kiwi Halbierd,5
Ian Mills,Kiwi Halbierd,5
Brandon Paterson,Kiwi Halbierd,5
Boris Manning,Kiwi Halbierd,5
Adrian Churchill,Kiwi Halbierd,5
Jonathan Churchill,Kiwi Halbierd,5
Jason Hudson,Kiwi Halbierd,5
Thomas Sanderson,Kiwi Halbierd,5
Gordon Greene,Kiwi Halbierd,5
Christopher Graham,Kiwi Halbierd,5
Stephen MacDonald,Kiwi Halbierd,5
Keith North,Kiwi Halbierd,5
Jonathan Jackson,Kiwi Halbierd,5
Nicholas Black,Kiwi Halbierd,5
Christian Welch,Kiwi Halbierd,5
Colin Chapman,Kiwi Halbierd,5
Alexander Johnston,Kiwi Halbierd,5
Jone Sly,Low Rotten War,2
Adrian Riva,Low Rotten War,0
Forrest Beattie,Low Rotten War,3
Irvin Tregre,Low Rotten War,2
Chun Alberico,Low Rotten War,0
Elden Villalpando,Low Rotten War,3
Marvin Laine,Low Rotten War,3
Sook Vawter,Low Rotten War,0
Dave Townley,Low Rotten War,1
Efren Hussein,Low Rotten War,1
Joey Terra,Low Rotten War,3
Saran Fultz,Low Rotten War,0
Calvin Strother,Low Rotten War,3
Mack Ly,Low Rotten War,1
Vernon Krol,Low Rotten War,2
Eliseo Heminger,Low Rotten War,1
John Smith,Low Rotten War,3
Mohammad Fessler,Low Rotten War,1
Nathan Cude,Low Rotten War,3
Otis Bucklew,Low Rotten War,0
Rafael Ellisor,Low Rotten War,3
Brent Yerian,Low Rotten War,2
Leonore Gottschalk,Low Rotten War,0
Cesar Lansford,Low Rotten War,1
Malcolm Brawn,Low Rotten War,3
Raymon Delapena,Low Rotten War,3
Bradly Casimir,Low Rotten War,1
Cornell Timberlake,Low Rotten War,3
Harland Troupe,Low Rotten War,1
John Doe,Low Rotten War,1
Lael Cerniglia,Low Rotten War,1
Renate Erben,Low Rotten War,3
Janice Richards,Low Rotten War,0
Vincenzo Gibby,Low Rotten War,3
Colin Villanova,Low Rotten War,0
Frederick Beckstead,Low Rotten War,2
Winford Etherton,Low Rotten War,0
Errol Parsons,Low Rotten War,3
Bert Beer,Low Rotten War,2
Lincoln Peralta,Low Rotten War,2
Willis Haight,Low Rotten War,3
Eddy Sumler,Low Rotten War,3
Orlando Lustig,Low Rotten War,1
Felix Walkup,Low Rotten War,0
Claud Frias,Low Rotten War,2
Laurice Wakeland,Low Rotten War,3
Taylor Trombetta,Low Rotten War,2
Washington Kensington,Low Rotten War,1
Andree Sherrell,Low Rotten War,0
Tom Imielinski,Low Rotten War,1
Seth Spagnolo,Low Rotten War,0
Porfirio Scroggins,Low Rotten War,2
Rolando Hinojos,Low Rotten War,0
Cedrick Dowdy,Low Rotten War,3
Goldie Yang,Low Rotten War,2
Jerrold Chumley,Low Rotten War,0
Truman Noon,Low Rotten War,2
Collin Meloy,Low Rotten War,1
Ricki Simmer,Low Rotten War,0
Jone Sly,Magic Bow,0
Adrian Riva,Magic Bow,2
Forrest Beattie,Magic Bow,0
Irvin Tregre,Magic Bow,2
Chun Alberico,Magic Bow,3
Elden Villalpando,Magic Bow,2
Marvin Laine,Magic Bow,0
Sook Vawter,Magic Bow,1
Dave Townley,Magic Bow,2
Efren Hussein,Magic Bow,3
Joey Terra,Magic Bow,0
Saran Fultz,Magic Bow,1
Calvin Strother,Magic Bow,1
Mack Ly,Magic Bow,0
Vernon Krol,Magic Bow,2
Eliseo Heminger,Magic Bow,1
John Smith,Magic Bow,0
Mohammad Fessler,Magic Bow,0
Nathan Cude,Magic Bow,0
Otis Bucklew,Magic Bow,0
Rafael Ellisor,Magic Bow,0
Brent Yerian,Magic Bow,2
Leonore Gottschalk,Magic Bow,1
Cesar Lansford,Magic Bow,1
Malcolm Brawn,Magic Bow,2
Raymon Delapena,Magic Bow,2
Bradly Casimir,Magic Bow,3
Cornell Timberlake,Magic Bow,1
Harland Troupe,Magic Bow,1
John Doe,Magic Bow,1
Lael Cerniglia,Magic Bow,2
Renate Erben,Magic Bow,3
Janice Richards,Magic Bow,0
Vincenzo Gibby,Magic Bow,3
Colin Villanova,Magic Bow,0
Frederick Beckstead,Magic Bow,0
Winford Etherton,Magic Bow,1
Errol Parsons,Magic Bow,2
Bert Beer,Magic Bow,1
Lincoln Peralta,Magic Bow,0
Willis Haight,Magic Bow,1
Eddy Sumler,Magic Bow,2
Orlando Lustig,Magic Bow,1
Felix Walkup,Magic Bow,1
Claud Frias,Magic Bow,1
Laurice Wakeland,Magic Bow,1
Taylor Trombetta,Magic Bow,2
Washington Kensington,Magic Bow,0
Andree Sherrell,Magic Bow,3
Tom Imielinski,Magic Bow,0
Seth Spagnolo,Magic Bow,3
Porfirio Scroggins,Magic Bow,3
Rolando Hinojos,Magic Bow,0
Cedrick Dowdy,Magic Bow,2
Goldie Yang,Magic Bow,1
Jerrold Chumley,Magic Bow,3
Truman Noon,Magic Bow,0
Collin Meloy,Magic Bow,1
Ricki Simmer,Magic Bow,3
Jone Sly,Tasty Dagger,3
Adrian Riva,Tasty Dagger,2
Forrest Beattie,Tasty Dagger,1
Irvin Tregre,Tasty Dagger,0
Chun Alberico,Tasty Dagger,0
Elden Villalpando,Tasty Dagger,3
Marvin Laine,Tasty Dagger,1
Sook Vawter,Tasty Dagger,2
Dave Townley,Tasty Dagger,2
Efren Hussein,Tasty Dagger,3
Joey Terra,Tasty Dagger,3
Saran Fultz,Tasty Dagger,3
Calvin Strother,Tasty Dagger,2
Mack Ly,Tasty Dagger,0
Vernon Krol,Tasty Dagger,0
Eliseo Heminger,Tasty Dagger,1
John Smith,Tasty Dagger,1
Mohammad Fessler,Tasty Dagger,1
Nathan Cude,Tasty Dagger,1
Otis Bucklew,Tasty Dagger,0
Rafael Ellisor,Tasty Dagger,2
Brent Yerian,Tasty Dagger,3
Leonore Gottschalk,Tasty Dagger,1
Cesar Lansford,Tasty Dagger,0
Malcolm Brawn,Tasty Dagger,1
Raymon Delapena,Tasty Dagger,3
Bradly Casimir,Tasty Dagger,0
Cornell Timberlake,Tasty Dagger,0
Harland Troupe,Tasty Dagger,1
John Doe,Tasty Dagger,1
Lael Cerniglia,Tasty Dagger,3
Renate Erben,Tasty Dagger,0
Janice Richards,Tasty Dagger,1
Vincenzo Gibby,Tasty Dagger,0
Colin Villanova,Tasty Dagger,1
Frederick Beckstead,Tasty Dagger,1
Winford Etherton,Tasty Dagger,2
Errol Parsons,Tasty Dagger,1
Bert Beer,Tasty Dagger,3
Lincoln Peralta,Tasty Dagger,2
Willis Haight,Tasty Dagger,3
Eddy Sumler,Tasty Dagger,2
Orlando Lustig,Tasty Dagger,1
Felix Walkup,Tasty Dagger,3
Claud Frias,Tasty Dagger,1
Laurice Wakeland,Tasty Dagger,3
Taylor Trombetta,Tasty Dagger,2
Washington Kensington,Tasty Dagger,1
Andree Sherrell,Tasty Dagger,0
Tom Imielinski,Tasty Dagger,2
Seth Spagnolo,Tasty Dagger,2
Porfirio Scroggins,Tasty Dagger,3
Rolando Hinojos,Tasty Dagger,1
Cedrick Dowdy,Tasty Dagger,1
Goldie Yang,Tasty Dagger,3
Jerrold Chumley,Tasty Dagger,0
Truman Noon,Tasty Dagger,1
Collin Meloy,Tasty Dagger,2
Ricki Simmer,Tasty Dagger,1
Jone Sly,Vanilla Tart Sword,2
Adrian Riva,Vanilla Tart Sword,0
Forrest Beattie,Vanilla Tart Sword,3
Irvin Tregre,Vanilla Tart Sword,1
Chun Alberico,Vanilla Tart Sword,3
Elden Villalpando,Vanilla Tart Sword,0
Marvin Laine,Vanilla Tart Sword,2
Sook Vawter,Vanilla Tart Sword,0
Dave Townley,Vanilla Tart Sword,2
Efren Hussein,Vanilla Tart Sword,2
Joey Terra,Vanilla Tart Sword,1
Saran Fultz,Vanilla Tart Sword,2
Calvin Strother,Vanilla Tart Sword,0
Mack Ly,Vanilla Tart Sword,2
Vernon Krol,Vanilla Tart Sword,0
Eliseo Heminger,Vanilla Tart Sword,3
John Smith,Vanilla Tart Sword,3
Mohammad Fessler,Vanilla Tart Sword,0
Nathan Cude,Vanilla Tart Sword,3
Otis Bucklew,Vanilla Tart Sword,3
Rafael Ellisor,Vanilla Tart Sword,1
Brent Yerian,Vanilla Tart Sword,3
Leonore Gottschalk,Vanilla Tart Sword,1
Cesar Lansford,Vanilla Tart Sword,0
Malcolm Brawn,Vanilla Tart Sword,2
Raymon Delapena,Vanilla Tart Sword,2
Bradly Casimir,Vanilla Tart Sword,0
Cornell Timberlake,Vanilla Tart Sword,0
Harland Troupe,Vanilla Tart Sword,2
John Doe,Vanilla Tart Sword,2
Lael Cerniglia,Vanilla Tart Sword,0
Renate Erben,Vanilla Tart Sword,1
Janice Richards,Vanilla Tart Sword,0
Vincenzo Gibby,Vanilla Tart Sword,0
Colin Villanova,Vanilla Tart Sword,1
Frederick Beckstead,Vanilla Tart Sword,1
Winford Etherton,Vanilla Tart Sword,2
Errol Parsons,Vanilla Tart Sword,2
Bert Beer,Vanilla Tart Sword,0
Lincoln Peralta,Vanilla Tart Sword,1
Willis Haight,Vanilla Tart Sword,3
Eddy Sumler,Vanilla Tart Sword,2
Orlando Lustig,Vanilla Tart Sword,0
Felix Walkup,Vanilla Tart Sword,1
Claud Frias,Vanilla Tart Sword,3
Laurice Wakeland,Vanilla Tart Sword,2
Taylor Trombetta,Vanilla Tart Sword,0
Washington Kensington,Vanilla Tart Sword,1
Andree Sherrell,Vanilla Tart Sword,0
Tom Imielinski,Vanilla Tart Sword,1
Seth Spagnolo,Vanilla Tart Sword,1
Porfirio Scroggins,Vanilla Tart Sword,1
Rolando Hinojos,Vanilla Tart Sword,1
Cedrick Dowdy,Vanilla Tart Sword,1
Goldie Yang,Vanilla Tart Sword,2
Jerrold Chumley,Vanilla Tart Sword,2
Truman Noon,Vanilla Tart Sword,1
Collin Meloy,Vanilla Tart Sword,1
Ricki Simmer,Vanilla Tart Sword,1
Jone Sly,Vanilla Tart Sword,3
Adrian Riva,Vanilla Tart Sword,3
Forrest Beattie,Vanilla Tart Sword,3
Irvin Tregre,Vanilla Tart Sword,2
Chun Alberico,Vanilla Tart Sword,0
Elden Villalpando,Vanilla Tart Sword,2
Marvin Laine,Vanilla Tart Sword,1
Sook Vawter,Vanilla Tart Sword,2
Dave Townley,Vanilla Tart Sword,1
Efren Hussein,Vanilla Tart Sword,0
Joey Terra,Vanilla Tart Sword,3
Saran Fultz,Vanilla Tart Sword,1
Calvin Strother,Vanilla Tart Sword,1
Mack Ly,Vanilla Tart Sword,0
Vernon Krol,Vanilla Tart Sword,0
Eliseo Heminger,Vanilla Tart Sword,3
John Smith,Vanilla Tart Sword,0
Mohammad Fessler,Vanilla Tart Sword,2
Nathan Cude,Vanilla Tart Sword,2
Otis Bucklew,Vanilla Tart Sword,3
Rafael Ellisor,Vanilla Tart Sword,2
Brent Yerian,Vanilla Tart Sword,3
Leonore Gottschalk,Vanilla Tart Sword,0
Cesar Lansford,Vanilla Tart Sword,3
Malcolm Brawn,Vanilla Tart Sword,3
Raymon Delapena,Vanilla Tart Sword,0
Bradly Casimir,Vanilla Tart Sword,0
Cornell Timberlake,Vanilla Tart Sword,1
Harland Troupe,Vanilla Tart Sword,2
John Doe,Vanilla Tart Sword,3
Lael Cerniglia,Vanilla Tart Sword,1
Renate Erben,Vanilla Tart Sword,1
Janice Richards,Vanilla Tart Sword,1
Vincenzo Gibby,Vanilla Tart Sword,1
Colin Villanova,Vanilla Tart Sword,2
Frederick Beckstead,Vanilla Tart Sword,1
Winford Etherton,Vanilla Tart Sword,1
Errol Parsons,Vanilla Tart Sword,0
Bert Beer,Vanilla Tart Sword,3
Lincoln Peralta,Vanilla Tart Sword,2
Willis Haight,Vanilla Tart Sword,1
Eddy Sumler,Vanilla Tart Sword,3
Orlando Lustig,Vanilla Tart Sword,0
Felix Walkup,Vanilla Tart Sword,0
Claud Frias,Vanilla Tart Sword,0
Laurice Wakeland,Vanilla Tart Sword,0
Taylor Trombetta,Vanilla Tart Sword,3
Washington Kensington,Vanilla Tart Sword,3
Andree Sherrell,Vanilla Tart Sword,0
Tom Imielinski,Vanilla Tart Sword,3
Seth Spagnolo,Vanilla Tart Sword,3
Porfirio Scroggins,Vanilla Tart Sword,1
Rolando Hinojos,Vanilla Tart Sword,2
Cedrick Dowdy,Vanilla Tart Sword,0
Goldie Yang,Vanilla Tart Sword,2
Jerrold Chumley,Vanilla Tart Sword,2
Truman Noon,Vanilla Tart Sword,3
Collin Meloy,Vanilla Tart Sword,1
Ricki Simmer,Vanilla Tart Sword,2
Jone Sly,Vanilla Bow,0
Adrian Riva,Vanilla Bow,0
Forrest Beattie,Vanilla Bow,3
Irvin Tregre,Vanilla Bow,2
Chun Alberico,Vanilla Bow,1
Elden Villalpando,Vanilla Bow,1
Marvin Laine,Vanilla Bow,2
Sook Vawter,Vanilla Bow,3
Dave Townley,Vanilla Bow,3
Efren Hussein,Vanilla Bow,3
Joey Terra,Vanilla Bow,1
Saran Fultz,Vanilla Bow,1
Calvin Strother,Vanilla Bow,1
Mack Ly,Vanilla Bow,0
Vernon Krol,Vanilla Bow,1
Eliseo Heminger,Vanilla Bow,2
John Smith,Vanilla Bow,0
Mohammad Fessler,Vanilla Bow,0
Nathan Cude,Vanilla Bow,1
Otis Bucklew,Vanilla Bow,3
Rafael Ellisor,Vanilla Bow,3
Brent Yerian,Vanilla Bow,1
Leonore Gottschalk,Vanilla Bow,3
Cesar Lansford,Vanilla Bow,3
Malcolm Brawn,Vanilla Bow,1
Raymon Delapena,Vanilla Bow,3
Bradly Casimir,Vanilla Bow,2
Cornell Timberlake,Vanilla Bow,3
Harland Troupe,Vanilla Bow,2
John Doe,Vanilla Bow,2
Lael Cerniglia,Vanilla Bow,3
Renate Erben,Vanilla Bow,0
Janice Richards,Vanilla Bow,1
Vincenzo Gibby,Vanilla Bow,3
Colin Villanova,Vanilla Bow,3
Frederick Beckstead,Vanilla Bow,2
Winford Etherton,Vanilla Bow,0
Errol Parsons,Vanilla Bow,3
Bert Beer,Vanilla Bow,0
Lincoln Peralta,Vanilla Bow,0
Willis Haight,Vanilla Bow,3
Eddy Sumler,Vanilla Bow,0
Orlando Lustig,Vanilla Bow,0
Felix Walkup,Vanilla Bow,0
Claud Frias,Vanilla Bow,1
Laurice Wakeland,Vanilla Bow,2
Taylor Trombetta,Vanilla Bow,0
Washington Kensington,Vanilla Bow,3
Andree Sherrell,Vanilla Bow,2
Tom Imielinski,Vanilla Bow,3
Seth Spagnolo,Vanilla Bow,0
Porfirio Scroggins,Vanilla Bow,0
Rolando Hinojos,Vanilla Bow,1
Cedrick Dowdy,Vanilla Bow,2
Goldie Yang,Vanilla Bow,1
Jerrold Chumley,Vanilla Bow,1
Truman Noon,Vanilla Bow,1
Collin Meloy,Vanilla Bow,0
Ricki Simmer,Vanilla Bow,3
Jone Sly,Vanilla Bow,3
Adrian Riva,Vanilla Bow,2
Forrest Beattie,Vanilla Bow,0
Irvin Tregre,Vanilla Bow,3
Chun Alberico,Vanilla Bow,0
Elden Villalpando,Vanilla Bow,2
Marvin Laine,Vanilla Bow,1
Sook Vawter,Vanilla Bow,2
Dave Townley,Vanilla Bow,0
Efren Hussein,Vanilla Bow,2
Joey Terra,Vanilla Bow,2
Saran Fultz,Vanilla Bow,3
Calvin Strother,Vanilla Bow,3
Mack Ly,Vanilla Bow,0
Vernon Krol,Vanilla Bow,1
Eliseo Heminger,Vanilla Bow,0
John Smith,Vanilla Bow,0
Mohammad Fessler,Vanilla Bow,3
Nathan Cude,Vanilla Bow,2
Otis Bucklew,Vanilla Bow,0
Rafael Ellisor,Vanilla Bow,1
Brent Yerian,Vanilla Bow,1
Leonore Gottschalk,Vanilla Bow,0
Cesar Lansford,Vanilla Bow,3
Malcolm Brawn,Vanilla Bow,3
Raymon Delapena,Vanilla Bow,0
Bradly Casimir,Vanilla Bow,0
Cornell Timberlake,Vanilla Bow,2
Harland Troupe,Vanilla Bow,1
John Doe,Vanilla Bow,3
Lael Cerniglia,Vanilla Bow,2
Renate Erben,Vanilla Bow,0
Janice Richards,Vanilla Bow,1
Vincenzo Gibby,Vanilla Bow,0
Colin Villanova,Vanilla Bow,0
Frederick Beckstead,Vanilla Bow,1
Winford Etherton,Vanilla Bow,3
Errol Parsons,Vanilla Bow,2
Bert Beer,Vanilla Bow,0
Lincoln Peralta,Vanilla Bow,1
Willis Haight,Vanilla Bow,3
Eddy Sumler,Vanilla Bow,1
Orlando Lustig,Vanilla Bow,0
Felix Walkup,Vanilla Bow,1
Claud Frias,Vanilla Bow,3
Laurice Wakeland,Vanilla Bow,1
Taylor Trombetta,Vanilla Bow,3
Washington Kensington,Vanilla Bow,2
Andree Sherrell,Vanilla Bow,1
Tom Imielinski,Vanilla Bow,3
Seth Spagnolo,Vanilla Bow,0
Porfirio Scroggins,Vanilla Bow,0
Rolando Hinojos,Vanilla Bow,2
Cedrick Dowdy,Vanilla Bow,2
Goldie Yang,Vanilla Bow,3
Jerrold Chumley,Vanilla Bow,3
Truman Noon,Vanilla Bow,3
Collin Meloy,Vanilla Bow,1
Ricki Simmer,Vanilla Bow,3
Jone Sly,Legendary Ochre Bow,2
Adrian Riva,Legendary Ochre Bow,3
Forrest Beattie,Legendary Ochre Bow,2
Irvin Tregre,Legendary Ochre Bow,3
Chun Alberico,Legendary Ochre Bow,1
Elden Villalpando,Legendary Ochre Bow,0
Marvin Laine,Legendary Ochre Bow,2
Sook Vawter,Legendary Ochre Bow,1
Dave Townley,Legendary Ochre Bow,2
Efren Hussein,Legendary Ochre Bow,3
Joey Terra,Legendary Ochre Bow,2
Saran Fultz,Legendary Ochre Bow,0
Calvin Strother,Legendary Ochre Bow,1
Mack Ly,Legendary Ochre Bow,0
Vernon Krol,Legendary Ochre Bow,0
Eliseo Heminger,Legendary Ochre Bow,1
John Smith,Legendary Ochre Bow,0
Mohammad Fessler,Legendary Ochre Bow,2
Nathan Cude,Legendary Ochre Bow,1
Otis Bucklew,Legendary Ochre Bow,2
Rafael Ellisor,Legendary Ochre Bow,0
Brent Yerian,Legendary Ochre Bow,0
Leonore Gottschalk,Legendary Ochre Bow,1
Cesar Lansford,Legendary Ochre Bow,0
Malcolm Brawn,Legendary Ochre Bow,3
Raymon Delapena,Legendary Ochre Bow,1
Bradly Casimir,Legendary Ochre Bow,3
Cornell Timberlake,Legendary Ochre Bow,0
Harland Troupe,Legendary Ochre Bow,2
John Doe,Legendary Ochre Bow,1
Lael Cerniglia,Legendary Ochre Bow,3
Renate Erben,Legendary Ochre Bow,3
Janice Richards,Legendary Ochre Bow,1
Vincenzo Gibby,Legendary Ochre Bow,1
Colin Villanova,Legendary Ochre Bow,2
Frederick Beckstead,Legendary Ochre Bow,1
Winford Etherton,Legendary Ochre Bow,0
Errol Parsons,Legendary Ochre Bow,0
Bert Beer,Legendary Ochre Bow,1
Lincoln Peralta,Legendary Ochre Bow,2
Willis Haight,Legendary Ochre Bow,1
Eddy Sumler,Legendary Ochre Bow,2
Orlando Lustig,Legendary Ochre Bow,3
Felix Walkup,Legendary Ochre Bow,0
Claud Frias,Legendary Ochre Bow,0
Laurice Wakeland,Legendary Ochre Bow,3
Taylor Trombetta,Legendary Ochre Bow,1
Washington Kensington,Legendary Ochre Bow,1
Andree Sherrell,Legendary Ochre Bow,0
Tom Imielinski,Legendary Ochre Bow,1
Seth Spagnolo,Legendary Ochre Bow,1
Porfirio Scroggins,Legendary Ochre Bow,2
Rolando Hinojos,Legendary Ochre Bow,3
Cedrick Dowdy,Legendary Ochre Bow,0
Goldie Yang,Legendary Ochre Bow,3
Jerrold Chumley,Legendary Ochre Bow,3
Truman Noon,Legendary Ochre Bow,0
Collin Meloy,Legendary Ochre Bow,1
Ricki Simmer,Legendary Ochre Bow,2
Jone Sly,Legendary Ochre Bow,1
Adrian Riva,Legendary Ochre Bow,0
Forrest Beattie,Legendary Ochre Bow,2
Irvin Tregre,Legendary Ochre Bow,2
Chun Alberico,Legendary Ochre Bow,3
Elden Villalpando,Legendary Ochre Bow,2
Marvin Laine,Legendary Ochre Bow,3
Sook Vawter,Legendary Ochre Bow,1
Dave Townley,Legendary Ochre Bow,3
Efren Hussein,Legendary Ochre Bow,0
Joey Terra,Legendary Ochre Bow,3
Saran Fultz,Legendary Ochre Bow,3
Calvin Strother,Legendary Ochre Bow,0
Mack Ly,Legendary Ochre Bow,3
Vernon Krol,Legendary Ochre Bow,0
Eliseo Heminger,Legendary Ochre Bow,1
John Smith,Legendary Ochre Bow,1
Mohammad Fessler,Legendary Ochre Bow,3
Nathan Cude,Legendary Ochre Bow,1
Otis Bucklew,Legendary Ochre Bow,0
Rafael Ellisor,Legendary Ochre Bow,0
Brent Yerian,Legendary Ochre Bow,3
Leonore Gottschalk,Legendary Ochre Bow,2
Cesar Lansford,Legendary Ochre Bow,2
Malcolm Brawn,Legendary Ochre Bow,1
Raymon Delapena,Legendary Ochre Bow,2
Bradly Casimir,Legendary Ochre Bow,2
Cornell Timberlake,Legendary Ochre Bow,2
Harland Troupe,Legendary Ochre Bow,0
John Doe,Legendary Ochre Bow,1
Lael Cerniglia,Legendary Ochre Bow,2
Renate Erben,Legendary Ochre Bow,3
Janice Richards,Legendary Ochre Bow,1
Vincenzo Gibby,Legendary Ochre Bow,2
Colin Villanova,Legendary Ochre Bow,2
Frederick Beckstead,Legendary Ochre Bow,1
Winford Etherton,Legendary Ochre Bow,0
Errol Parsons,Legendary Ochre Bow,1
Bert Beer,Legendary Ochre Bow,2
Lincoln Peralta,Legendary Ochre Bow,0
Willis Haight,Legendary Ochre Bow,0
Eddy Sumler,Legendary Ochre Bow,3
Orlando Lustig,Legendary Ochre Bow,3
Felix Walkup,Legendary Ochre Bow,2
Claud Frias,Legendary Ochre Bow,2
Laurice Wakeland,Legendary Ochre Bow,2
Taylor Trombetta,Legendary Ochre Bow,1
Washington Kensington,Legendary Ochre Bow,1
Andree Sherrell,Legendary Ochre Bow,1
Tom Imielinski,Legendary Ochre Bow,0
Seth Spagnolo,Legendary Ochre Bow,2
Porfirio Scroggins,Legendary Ochre Bow,2
Rolando Hinojos,Legendary Ochre Bow,3
Cedrick Dowdy,Legendary Ochre Bow,3
Goldie Yang,Legendary Ochre Bow,0
Jerrold Chumley,Legendary Ochre Bow,3
Truman Noon,Legendary Ochre Bow,1
Collin Meloy,Legendary Ochre Bow,1
Ricki Simmer,Legendary Ochre Bow,3
Jone Sly,Kiwi Halbierd,1
Adrian Riva,Kiwi Halbierd,2
Forrest Beattie,Kiwi Halbierd,3
Irvin Tregre,Kiwi Halbierd,0
Chun Alberico,Kiwi Halbierd,0
Elden Villalpando,Kiwi Halbierd,3
Marvin Laine,Kiwi Halbierd,1
Sook Vawter,Kiwi Halbierd,2
Dave Townley,Kiwi Halbierd,3
Efren Hussein,Kiwi Halbierd,1
